X,Y,CTUID,CTNAME,PRUID,PRNAME,CMAUID,CMAPUID,CMANAME,CMATYPE
-79.5507776133106,43.6915057354337,"5350238.02","0238.02","35",Ontario,"535","35535",Toronto,B
-79.5346255621287,43.6865878745449,"5350240.01","0240.01","35",Ontario,"535","35535",Toronto,B
-79.5225265391598,43.6877058085547,"5350240.02","0240.02","35",Ontario,"535","35535",Toronto,B
-79.5727157739557,43.7395483583632,"5350250.01","0250.01","35",Ontario,"535","35535",Toronto,B
-79.5574093922912,43.7370393436252,"5350250.02","0250.02","35",Ontario,"535","35535",Toronto,B
-79.5532846560774,43.6969955415131,"5350243.01","0243.01","35",Ontario,"535","35535",Toronto,B
-79.5572920321478,43.7004069108424,"5350243.02","0243.02","35",Ontario,"535","35535",Toronto,B
-79.3842028571743,43.6687887118565,"5350063.05","0063.05","35",Ontario,"535","35535",Toronto,B
-79.5853596622282,43.7351905381762,"5350248.02","0248.02","35",Ontario,"535","35535",Toronto,B
-79.4125564073057,43.6339390755329,"5350008.02","0008.02","35",Ontario,"535","35535",Toronto,B
-79.5463819364623,43.6544062257498,"5350223.01","0223.01","35",Ontario,"535","35535",Toronto,B
-79.4794315853458,43.6261458907289,"5350210.02","0210.02","35",Ontario,"535","35535",Toronto,B
-79.4674961732829,43.6588313525529,"5350102.04","0102.04","35",Ontario,"535","35535",Toronto,B
-79.4640767981809,43.6595871429897,"5350102.05","0102.05","35",Ontario,"535","35535",Toronto,B
-79.4637676982807,43.6455561437193,"5350050.03","0050.03","35",Ontario,"535","35535",Toronto,B
-79.4741592510198,43.6457534268968,"5350050.04","0050.04","35",Ontario,"535","35535",Toronto,B
-79.5152728605625,43.6140639507431,"5350210.01","0210.01","35",Ontario,"535","35535",Toronto,B
-79.5421934436147,43.6453123047389,"5350223.02","0223.02","35",Ontario,"535","35535",Toronto,B
-79.3647435537061,43.7072555448311,"5350195.02","0195.02","35",Ontario,"535","35535",Toronto,B
-79.3277318796769,43.7650918659111,"5350272.02","0272.02","35",Ontario,"535","35535",Toronto,B
-79.4772529516655,43.7259471350474,"5350290.02","0290.02","35",Ontario,"535","35535",Toronto,B
-79.4354475352776,43.6679735594766,"5350096.01","0096.01","35",Ontario,"535","35535",Toronto,B
-79.4335347379592,43.6634620846961,"5350096.02","0096.02","35",Ontario,"535","35535",Toronto,B
-79.4425163512684,43.6671995908156,"5350097.03","0097.03","35",Ontario,"535","35535",Toronto,B
-79.2840608465362,43.7876071592044,"5350377.01","0377.01","35",Ontario,"535","35535",Toronto,B
-79.2149297867969,43.7871523178051,"5350363.02","0363.02","35",Ontario,"535","35535",Toronto,B
-79.407694768067,43.7204289714056,"5350139.01","0139.01","35",Ontario,"535","35535",Toronto,B
-79.2061187216867,43.7761493352716,"5350364.01","0364.01","35",Ontario,"535","35535",Toronto,B
-79.212206702788,43.7668394099307,"5350364.02","0364.02","35",Ontario,"535","35535",Toronto,B
-79.235780219134,43.7715360653031,"5350367.01","0367.01","35",Ontario,"535","35535",Toronto,B
-79.2447968639462,43.767656374647,"5350367.02","0367.02","35",Ontario,"535","35535",Toronto,B
-79.2826977100508,43.7704060417863,"5350370.01","0370.01","35",Ontario,"535","35535",Toronto,B
-79.2765431483895,43.7594242050641,"5350370.02","0370.02","35",Ontario,"535","35535",Toronto,B
-79.2822243342589,43.7529976681467,"5350370.03","0370.03","35",Ontario,"535","35535",Toronto,B
-79.3133580152986,43.7730647811956,"5350374.01","0374.01","35",Ontario,"535","35535",Toronto,B
-79.3010803958185,43.7757650419901,"5350374.02","0374.02","35",Ontario,"535","35535",Toronto,B
-79.2912508738716,43.7780233446792,"5350374.03","0374.03","35",Ontario,"535","35535",Toronto,B
-79.3091096704586,43.7929146742841,"5350375.04","0375.04","35",Ontario,"535","35535",Toronto,B
-79.3183435620329,43.7896921509049,"5350375.05","0375.05","35",Ontario,"535","35535",Toronto,B
-79.406116005681,43.7147792550448,"5350139.02","0139.02","35",Ontario,"535","35535",Toronto,B
-79.2741045295158,43.7880309019066,"5350377.02","0377.02","35",Ontario,"535","35535",Toronto,B
-79.2798873749799,43.8012883184243,"5350377.03","0377.03","35",Ontario,"535","35535",Toronto,B
-79.4419799285972,43.7204729068132,"5350287.03","0287.03","35",Ontario,"535","35535",Toronto,B
-79.2619746687069,43.7858775646205,"5350378.02","0378.02","35",Ontario,"535","35535",Toronto,B
-79.2197840734147,43.7944600172722,"5350378.03","0378.03","35",Ontario,"535","35535",Toronto,B
-79.4348684488244,43.7223819276659,"5350287.04","0287.04","35",Ontario,"535","35535",Toronto,B
-79.4254874622031,43.7726527121584,"5350308.03","0308.03","35",Ontario,"535","35535",Toronto,B
-79.4433497663092,43.664551790341,"5350097.04","0097.04","35",Ontario,"535","35535",Toronto,B
-79.5488676191945,43.7165497946668,"5350244.01","0244.01","35",Ontario,"535","35535",Toronto,B
-79.5490988868287,43.7263889111264,"5350244.02","0244.02","35",Ontario,"535","35535",Toronto,B
-79.3473212935796,43.7270974119027,"5350263.02","0263.02","35",Ontario,"535","35535",Toronto,B
-79.3179447558082,43.7446447059692,"5350271.01","0271.01","35",Ontario,"535","35535",Toronto,B
-79.3199718478346,43.7507154152148,"5350271.02","0271.02","35",Ontario,"535","35535",Toronto,B
-79.3249439302034,43.7606053563766,"5350272.01","0272.01","35",Ontario,"535","35535",Toronto,B
-79.4163433883195,43.6385792058922,"5350008.01","0008.01","35",Ontario,"535","35535",Toronto,B
-79.4794711686361,43.7308020051999,"5350291.04","0291.04","35",Ontario,"535","35535",Toronto,B
-79.494396268975,43.721893901134,"5350290.01","0290.01","35",Ontario,"535","35535",Toronto,B
-79.4190939830067,43.7726877335963,"5350308.04","0308.04","35",Ontario,"535","35535",Toronto,B
-79.4426044728518,43.6484597562257,"5350047.03","0047.03","35",Ontario,"535","35535",Toronto,B
-79.4400990508304,43.6434652203274,"5350047.04","0047.04","35",Ontario,"535","35535",Toronto,B
-79.4872290909316,43.7299769920475,"5350291.03","0291.03","35",Ontario,"535","35535",Toronto,B
-79.5479344203443,43.6226123239568,"5350213.02","0213.02","35",Ontario,"535","35535",Toronto,B
-79.4895418735272,43.607504193905,"5350200.02","0200.02","35",Ontario,"535","35535",Toronto,B
-79.546582603233,43.636272273586,"5350213.01","0213.01","35",Ontario,"535","35535",Toronto,B
-79.5211716541881,43.766092229997,"5350316.03","0316.03","35",Ontario,"535","35535",Toronto,B
-79.5162544186965,43.7691213024319,"5350316.04","0316.04","35",Ontario,"535","35535",Toronto,B
-79.4575991479058,43.7846955196569,"5350317.03","0317.03","35",Ontario,"535","35535",Toronto,B
-79.3910931347352,43.7538292283876,"5350274.01","0274.01","35",Ontario,"535","35535",Toronto,B
-79.4015845986219,43.7515498459762,"5350274.02","0274.02","35",Ontario,"535","35535",Toronto,B
-79.4986497610237,43.7260442968664,"5350291.02","0291.02","35",Ontario,"535","35535",Toronto,B
-79.3378722461658,43.7974659949492,"5350302.03","0302.03","35",Ontario,"535","35535",Toronto,B
-79.4511626243284,43.7635787273429,"5350310.01","0310.01","35",Ontario,"535","35535",Toronto,B
-79.297071696827,43.8135113383499,"5350376.06","0376.06","35",Ontario,"535","35535",Toronto,B
-79.3299868922375,43.8081270446938,"5350376.04","0376.04","35",Ontario,"535","35535",Toronto,B
-79.2843180198967,43.8093654290551,"5350377.04","0377.04","35",Ontario,"535","35535",Toronto,B
-79.4629818894706,43.7704672555275,"5350310.02","0310.02","35",Ontario,"535","35535",Toronto,B
-79.5145044072931,43.7524112862494,"5350312.05","0312.05","35",Ontario,"535","35535",Toronto,B
-79.5452321753449,43.7495133331416,"5350314.01","0314.01","35",Ontario,"535","35535",Toronto,B
-79.5545279341789,43.7451874776554,"5350314.02","0314.02","35",Ontario,"535","35535",Toronto,B
-79.5506086470624,43.7604686841566,"5350315.03","0315.03","35",Ontario,"535","35535",Toronto,B
-79.1566761637247,43.7812815859606,"5350361.01","0361.01","35",Ontario,"535","35535",Toronto,B
-79.4324455783216,43.6355379965443,"5350007.01","0007.01","35",Ontario,"535","35535",Toronto,B
-79.4252659919384,43.6368401180283,"5350007.02","0007.02","35",Ontario,"535","35535",Toronto,B
-79.2329370334208,43.8107367408453,"5350378.06","0378.06","35",Ontario,"535","35535",Toronto,B
-79.2645869327476,43.8136968450584,"5350378.08","0378.08","35",Ontario,"535","35535",Toronto,B
-79.2477176116811,43.7907477099828,"5350378.07","0378.07","35",Ontario,"535","35535",Toronto,B
-79.2333387069309,43.8003386597857,"5350378.04","0378.04","35",Ontario,"535","35535",Toronto,B
-79.2068942014222,43.8056932663003,"5350378.05","0378.05","35",Ontario,"535","35535",Toronto,B
-79.4001218139394,43.670385196576,"5350091.01","0091.01","35",Ontario,"535","35535",Toronto,B
-79.4017156325269,43.6748906694337,"5350091.02","0091.02","35",Ontario,"535","35535",Toronto,B
-79.4088676395386,43.7262568521642,"5350141.01","0141.01","35",Ontario,"535","35535",Toronto,B
-79.4102799287973,43.7316448706912,"5350141.02","0141.02","35",Ontario,"535","35535",Toronto,B
-79.3096446528661,43.6910629117531,"5350181.01","0181.01","35",Ontario,"535","35535",Toronto,B
-79.3126219742186,43.6967696072452,"5350181.02","0181.02","35",Ontario,"535","35535",Toronto,B
-79.5394029710995,43.5905521380687,"5350206.01","0206.01","35",Ontario,"535","35535",Toronto,B
-79.5267890509185,43.5944296875339,"5350206.02","0206.02","35",Ontario,"535","35535",Toronto,B
-79.1440276820264,43.7839213598738,"5350361.02","0361.02","35",Ontario,"535","35535",Toronto,B
-79.1571322564703,43.8039786168893,"5350362.01","0362.01","35",Ontario,"535","35535",Toronto,B
-79.1665631219906,43.7933916492566,"5350362.02","0362.02","35",Ontario,"535","35535",Toronto,B
-79.1838083634631,43.789254132707,"5350362.03","0362.03","35",Ontario,"535","35535",Toronto,B
-79.3089499916566,43.8157718789504,"5350376.05","0376.05","35",Ontario,"535","35535",Toronto,B
-79.3196692185997,43.8113501509606,"5350376.13","0376.13","35",Ontario,"535","35535",Toronto,B
-79.317689694501,43.8147324558127,"5350376.14","0376.14","35",Ontario,"535","35535",Toronto,B
-79.2176035979064,43.8141806909157,"5350378.16","0378.16","35",Ontario,"535","35535",Toronto,B
-79.2088141925178,43.8118182004571,"5350378.17","0378.17","35",Ontario,"535","35535",Toronto,B
-79.139975309644,43.7964838726344,"5350802.01","0802.01","35",Ontario,"535","35535",Toronto,B
-79.3322985123449,43.8150357993026,"5350376.09","0376.09","35",Ontario,"535","35535",Toronto,B
-79.61200880352,43.7499296543817,"5350249.03","0249.03","35",Ontario,"535","35535",Toronto,B
-79.1782815387356,43.8028219134066,"5350362.04","0362.04","35",Ontario,"535","35535",Toronto,B
-79.3134814092209,43.8023257550335,"5350376.08","0376.08","35",Ontario,"535","35535",Toronto,B
-79.6158346249476,43.7407538986161,"5350248.03","0248.03","35",Ontario,"535","35535",Toronto,B
-79.2228042851721,43.8031308922425,"5350378.11","0378.11","35",Ontario,"535","35535",Toronto,B
-79.2143652569508,43.8040195611768,"5350378.12","0378.12","35",Ontario,"535","35535",Toronto,B
-79.4158297058521,43.6855693251558,"5350167.01","0167.01","35",Ontario,"535","35535",Toronto,B
-79.427715509449,43.6902629176267,"5350167.02","0167.02","35",Ontario,"535","35535",Toronto,B
-79.2743203113753,43.8113807516096,"5350378.14","0378.14","35",Ontario,"535","35535",Toronto,B
-79.3404330602301,43.7072599606269,"5350194.02","0194.02","35",Ontario,"535","35535",Toronto,B
-79.3451740136155,43.7047206549446,"5350194.03","0194.03","35",Ontario,"535","35535",Toronto,B
-79.3292636503924,43.7159054487215,"5350260.05","0260.05","35",Ontario,"535","35535",Toronto,B
-79.5908006279123,43.7020557747747,"5350247.01","0247.01","35",Ontario,"535","35535",Toronto,B
-79.3872535694257,43.6679071851931,"5350062.01","0062.01","35",Ontario,"535","35535",Toronto,B
-79.3892530693965,43.6643358031618,"5350062.02","0062.02","35",Ontario,"535","35535",Toronto,B
-79.2911806719994,43.8244513724271,"5350377.06","0377.06","35",Ontario,"535","35535",Toronto,B
-79.2882518672708,43.8178586241518,"5350377.07","0377.07","35",Ontario,"535","35535",Toronto,B
-79.4347019603215,43.6434735791636,"5350047.02","0047.02","35",Ontario,"535","35535",Toronto,B
-79.4660656218938,43.6553754498357,"5350102.02","0102.02","35",Ontario,"535","35535",Toronto,B
-79.4626205286657,43.6561268126914,"5350102.03","0102.03","35",Ontario,"535","35535",Toronto,B
-79.3954736791911,43.7116758518959,"5350136.01","0136.01","35",Ontario,"535","35535",Toronto,B
-79.3946846960288,43.7089425397988,"5350136.02","0136.02","35",Ontario,"535","35535",Toronto,B
-79.591027371943,43.7494660821843,"5350249.04","0249.04","35",Ontario,"535","35535",Toronto,B
-79.584988811943,43.7588229107749,"5350250.04","0250.04","35",Ontario,"535","35535",Toronto,B
-79.3528659334111,43.7087901796281,"5350194.04","0194.04","35",Ontario,"535","35535",Toronto,B
-79.2587672333403,43.8235638457774,"5350378.19","0378.19","35",Ontario,"535","35535",Toronto,B
-79.2762498563327,43.8244813305587,"5350378.20","0378.20","35",Ontario,"535","35535",Toronto,B
-79.2785949545672,43.8197001239455,"5350378.21","0378.21","35",Ontario,"535","35535",Toronto,B
-79.2811723361463,43.8269965792395,"5350378.22","0378.22","35",Ontario,"535","35535",Toronto,B
-79.3410909657685,43.7015093440031,"5350194.01","0194.01","35",Ontario,"535","35535",Toronto,B
-79.4517672117352,43.7780379281306,"5350317.04","0317.04","35",Ontario,"535","35535",Toronto,B
-79.4527817442444,43.7738149131724,"5350317.05","0317.05","35",Ontario,"535","35535",Toronto,B
-79.2842280775638,43.7007631625889,"5350341.03","0341.03","35",Ontario,"535","35535",Toronto,B
-79.2797942071587,43.6985501238697,"5350341.04","0341.04","35",Ontario,"535","35535",Toronto,B
-79.5792607123275,43.7484837211845,"5350250.05","0250.05","35",Ontario,"535","35535",Toronto,B
-79.1295425593777,43.7929184112627,"5350802.02","0802.02","35",Ontario,"535","35535",Toronto,B
-79.4986626760076,43.7627311409776,"5350311.05","0311.05","35",Ontario,"535","35535",Toronto,B
-79.346306635421,43.7650303452647,"5350269.01","0269.01","35",Ontario,"535","35535",Toronto,B
-79.3392355849854,43.753273230541,"5350269.02","0269.02","35",Ontario,"535","35535",Toronto,B
-79.2538726762555,43.731350804331,"5350344.01","0344.01","35",Ontario,"535","35535",Toronto,B
-79.2512898677824,43.7258672011582,"5350344.02","0344.02","35",Ontario,"535","35535",Toronto,B
-79.4864747182863,43.7692106302251,"5350311.06","0311.06","35",Ontario,"535","35535",Toronto,B
-79.2738353071877,43.8248973247951,"5350378.18","0378.18","35",Ontario,"535","35535",Toronto,B
-79.5037619688857,43.7446271669756,"5350312.07","0312.07","35",Ontario,"535","35535",Toronto,B
-79.3361685004536,43.7304025395336,"5350263.03","0263.03","35",Ontario,"535","35535",Toronto,B
-79.5152103807645,43.7608690559461,"5350316.05","0316.05","35",Ontario,"535","35535",Toronto,B
-79.5118940655146,43.7635961014068,"5350316.06","0316.06","35",Ontario,"535","35535",Toronto,B
-79.4070277888866,43.7978937803144,"5350321.01","0321.01","35",Ontario,"535","35535",Toronto,B
-79.4064931189377,43.7923227024486,"5350321.02","0321.02","35",Ontario,"535","35535",Toronto,B
-79.3608415873136,43.8065154855316,"5350324.05","0324.05","35",Ontario,"535","35535",Toronto,B
-79.3528310553395,43.8099098846001,"5350324.06","0324.06","35",Ontario,"535","35535",Toronto,B
-79.2150399863956,43.7469880935776,"5350331.03","0331.03","35",Ontario,"535","35535",Toronto,B
-79.3269392320986,43.7293417068165,"5350263.04","0263.04","35",Ontario,"535","35535",Toronto,B
-79.3796168690563,43.7787387711662,"5350305.01","0305.01","35",Ontario,"535","35535",Toronto,B
-79.3982657140589,43.7790175768814,"5350306.01","0306.01","35",Ontario,"535","35535",Toronto,B
-79.3953842227275,43.7700562628963,"5350306.02","0306.02","35",Ontario,"535","35535",Toronto,B
-79.5111500972327,43.7439206267189,"5350312.06","0312.06","35",Ontario,"535","35535",Toronto,B
-79.5882611164252,43.7435885384333,"5350249.05","0249.05","35",Ontario,"535","35535",Toronto,B
-79.3068970693231,43.6865087812615,"5350080.01","0080.01","35",Ontario,"535","35535",Toronto,B
-79.2968574594809,43.6892978202118,"5350080.02","0080.02","35",Ontario,"535","35535",Toronto,B
-79.3407289622176,43.6749760466063,"5350072.01","0072.01","35",Ontario,"535","35535",Toronto,B
-79.3348668875838,43.677053100614,"5350072.02","0072.02","35",Ontario,"535","35535",Toronto,B
-79.2121476694674,43.7381128356277,"5350331.04","0331.04","35",Ontario,"535","35535",Toronto,B
-79.2747880311125,43.7362348771382,"5350351.01","0351.01","35",Ontario,"535","35535",Toronto,B
-79.2678645166105,43.7386952579034,"5350351.02","0351.02","35",Ontario,"535","35535",Toronto,B
-79.581719822027,43.7209427933667,"5350247.02","0247.02","35",Ontario,"535","35535",Toronto,B
-79.6106778367816,43.729823678647,"5350248.04","0248.04","35",Ontario,"535","35535",Toronto,B
-79.5950559944705,43.7302719675956,"5350248.05","0248.05","35",Ontario,"535","35535",Toronto,B
-79.4981631767331,43.6982469812301,"5350281.01","0281.01","35",Ontario,"535","35535",Toronto,B
-79.4914068199836,43.6999907926049,"5350281.02","0281.02","35",Ontario,"535","35535",Toronto,B
-79.2623815458187,43.7383168947489,"5350353.03","0353.03","35",Ontario,"535","35535",Toronto,B
-79.2549747085305,43.73883932133,"5350353.04","0353.04","35",Ontario,"535","35535",Toronto,B
-79.2428325179234,43.7365622988631,"5350355.04","0355.04","35",Ontario,"535","35535",Toronto,B
-79.2050151042602,43.7905891723371,"5350363.04","0363.04","35",Ontario,"535","35535",Toronto,B
-79.19796240349,43.7889713328108,"5350363.05","0363.05","35",Ontario,"535","35535",Toronto,B
-79.3308786394988,43.7982812519552,"5350376.11","0376.11","35",Ontario,"535","35535",Toronto,B
-79.3233023220268,43.7999698360777,"5350376.12","0376.12","35",Ontario,"535","35535",Toronto,B
-79.4704248367269,43.6852821163054,"5350159.01","0159.01","35",Ontario,"535","35535",Toronto,B
-79.4653788869168,43.6865474265595,"5350159.02","0159.02","35",Ontario,"535","35535",Toronto,B
-79.5315528808457,43.6485257933659,"5350225.01","0225.01","35",Ontario,"535","35535",Toronto,B
-79.5286219690061,43.6453217507288,"5350225.02","0225.02","35",Ontario,"535","35535",Toronto,B
-79.3339397444109,43.7154423895313,"5350260.04","0260.04","35",Ontario,"535","35535",Toronto,B
-79.3438670017061,43.7723293170838,"5350301.03","0301.03","35",Ontario,"535","35535",Toronto,B
-79.3328413817038,43.7714182115005,"5350301.04","0301.04","35",Ontario,"535","35535",Toronto,B
